Source,Target,EdgeType,Weight
Module_60__metabolic_catabolic,ABCD4,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ABHD1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ABHD12,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ABHD2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ABHD3,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ABHD6,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACACA,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACACB,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACAD10,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACADL,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACADS,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACADVL,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACAT2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACBD4,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACBD5,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACLY,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACOT11,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACOT12,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACOT7,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACOT8,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACOX1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACOX2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACOX3,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACOXL,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACSBG1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACSF2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACSF3,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACSL1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACSL4,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACSL5,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACSL6,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACSM4,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACSM5,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACSS1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACSS2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ACTN3,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,ADH4,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ADH5,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ADIPOQ,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ADIPOR1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ADPGK,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,AIG1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,AKR1B1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,AKT1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,AKT2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ALDH1L2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ALDOA,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,ALDOB,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,ALDOC,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,ALKBH7,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ALOX12,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ALOX12B,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ALOX15,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ALOX15B,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ALOX5,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ALOXE3,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ANGPTL4,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ANKRD23,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,AOAH,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,APOA5,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,APOC1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,APOC2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,APOC3,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ARL2,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,ARNT,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,ASAH1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ATP6V1B1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,AUH,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,AVP,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,AVPR1A,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,BAAT,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,BCKDK,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,BLVRA,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,BPGM,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,C3,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CAV1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CBFA2T3,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,CBR1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CBR4,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CD36,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CD74,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CES1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,COL6A1,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,COMT,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CPT1A,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CPT1B,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CPT1C,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CPT2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CRAT,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CRYL1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CTHRC1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CYGB,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CYP1A1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CYP1A2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CYP1B1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CYP2B6,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CYP2C18,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CYP2C19,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CYP2C9,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CYP2E1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CYP2F1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CYP2S1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CYP2U1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CYP4F11,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CYP4F2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CYP4F3,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,CYP4F8,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,DAGLA,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,DAGLB,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,DCAF5,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,DEGS1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,DGAT2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ECH1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ECHDC1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ECHDC2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,EDN1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,EDN2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ELOVL2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ELOVL3,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ELOVL4,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ELOVL5,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ELOVL6,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ELOVL7,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ENO1,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,EPHX1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ERLIN1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ETFB,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,FA2H,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,FAAH2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,FABP3,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,FABP5,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,FADS1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,FADS2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,FADS6,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,FASN,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,FBP1,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,FKRP,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,FLCN,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,FMO1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,FMO2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,FOXK1,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,FOXK2,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,GALK1,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,GAPDHS,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,GCK,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,GDF15,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,GGT1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,GHSR,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,GIP,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,GIT1,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,GLYATL2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,GPD1,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,GPIHBP1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,GPR87,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,GPX1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,GSTM2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,GSTM4,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,GSTP1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,HADH,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,HADHA,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,HAO1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,HAO2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,HDAC4,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,HK1,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,HK2,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,HK3,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,HPGD,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,HSD17B10,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,HSD17B12,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,HSD17B8,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,HTR2A,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,IFNG,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,IGF1,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,IL1B,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,INS,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,INSR,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,IRS1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,IRS2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,KAT2B,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,KLHL25,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,LDHA,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,LDHAL6A,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,LDHB,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,LDHC,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,LEP,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,LIPA,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,LIPC,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,LIPG,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,LONP2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,LPIN1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,LPIN2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,LPIN3,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,LPL,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,LTC4S,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,LYPLA1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,LYPLA2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,MAPK14,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,ME1,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,ME3,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,MECR,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,MFSD2A,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,MGLL,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,MID1IP1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,MIR204,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,MIR766,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,MIR96,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,MLST8,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,MLXIPL,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,MORC2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,MTOR,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,NCOR1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,NFE2L1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,NR1H2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,NR1H3,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,NUDT8,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,NUPR1,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,OGDH,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,OGDHL,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,OLAH,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,OXSM,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,P2RX7,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,PCCA,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PCCB,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PCK1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PCK2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PDHX,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,PDK2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PDK3,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PDK4,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PDP1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PER2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PEX7,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PFKFB1,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,PFKFB2,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,PFKFB3,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,PFKFB4,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,PFKP,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,PGAM2,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,PGM1,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,PKLR,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,PLA2G1B,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PLA2G3,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PLA2G4A,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PLA2G4B,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PLA2G4C,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PLA2G4D,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PLA2G4F,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PLA2G5,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PLIN5,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PLP1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PM20D1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PNLIP,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PNLIPRP1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PNPLA3,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,POR,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PPARD,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PPARG,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PPARGC1A,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PRKAA1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PRKACA,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,PRKAG2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PRKAG3,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PRKAR2B,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PTGDS,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PTGIS,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PTGR2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,PTGS2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,RPTOR,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,SCAP,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,SCD,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,SCD5,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,SCP2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,SDS,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,SESN2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,SIRT6,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,SLC16A1,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,SLC16A3,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,SLC27A1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,SLC27A3,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,SLC27A4,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,SLC27A6,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,SLC45A3,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,SLC4A1,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,SLC4A4,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,SNCA,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,SOX9,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,SRC,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,SREBF1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,STAT3,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,TBXAS1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,TECR,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,TECRL,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,THEM4,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,THNSL2,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,TMEM135,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,TNFRSF1A,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,TNXB,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,TPK1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,TREX1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,TRIM63,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,TWIST1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,UBR4,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,UCHL1,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,UCP2,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,UCP3,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,UGT1A1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,UGT1A10,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,UGT1A3,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,UGT1A4,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,UGT1A6,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,UGT1A7,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,UGT1A8,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,UGT1A9,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,WDTC1,Host-Gene,1.980317140921151
Module_60__metabolic_catabolic,XPO4,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,YAP1,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,ZBTB20,Host-Gene,1.6788492015794698
Module_60__metabolic_catabolic,ZBTB7A,Host-Gene,1.6788492015794698
Module_20__glycosylation_biosynthetic,Bile Acid Biosynthesis,Pathway-Host,1493.617697226702
Module_20__glycosylation_biosynthetic,Cardiolipin Biosynthesis,Pathway-Host,1493.617697226702
Module_20__glycosylation_biosynthetic,BCAN,Host-Gene,1.5073079137047676
Module_20__glycosylation_biosynthetic,BGN,Host-Gene,1.5073079137047676
Module_20__glycosylation_biosynthetic,CHPF2,Host-Gene,1.5073079137047676
Module_20__glycosylation_biosynthetic,CHST11,Host-Gene,1.5073079137047676
Module_20__glycosylation_biosynthetic,CHST12,Host-Gene,1.5073079137047676
Module_20__glycosylation_biosynthetic,CHST13,Host-Gene,1.5073079137047676
Module_20__glycosylation_biosynthetic,CHST3,Host-Gene,1.5073079137047676
Module_20__glycosylation_biosynthetic,CHST7,Host-Gene,1.5073079137047676
Module_20__glycosylation_biosynthetic,CHST9,Host-Gene,1.5073079137047676
Module_20__glycosylation_biosynthetic,CHSY1,Host-Gene,1.5073079137047676
Module_20__glycosylation_biosynthetic,CHSY3,Host-Gene,1.5073079137047676
Module_20__glycosylation_biosynthetic,CSGALNACT1,Host-Gene,1.5073079137047676
Module_20__glycosylation_biosynthetic,CSPG4,Host-Gene,1.5073079137047676
Module_20__glycosylation_biosynthetic,CSPG5,Host-Gene,1.5073079137047676
Module_20__glycosylation_biosynthetic,DCN,Host-Gene,1.5073079137047676
Module_20__glycosylation_biosynthetic,NCAN,Host-Gene,1.5073079137047676
Module_20__glycosylation_biosynthetic,UST,Host-Gene,1.5073079137047676
Module_20__glycosylation_biosynthetic,VCAN,Host-Gene,1.5073079137047676
Module_72__amino_catabolic,Beta Oxidation of Very Long Chain Fatty Acids,Pathway-Host,1415.2905714984336
Module_72__amino_catabolic,ABCB11,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,ABCC9,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,ABCD1,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,ABCD2,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,ABCD3,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,ABCD4,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,ACAA1,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,ACAA2,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,ACACB,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,ACAD10,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,ACAD11,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,ACADL,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,ACOX1,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,ACOX3,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,ACOXL,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,ACSM1,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,ADH5,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,ADH7,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,ADIPOR2,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,AKT1,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,AKT2,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,ALOX15,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,AMACR,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,APPL2,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,AUH,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,CPT1A,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,CPT1B,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,CPT2,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,CRAT,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,CROT,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,DECR1,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,DGAT2,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,ECHDC2,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,ECI1,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,ECI2,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,EHHADH,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,ETFB,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,ETFBKMT,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,ETFDH,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,FMO1,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,FMO2,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,FMO4,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,GDF15,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,HACL1,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,HADHA,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,HADHB,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,HAO1,Host-Gene,2.2263575735952688
Module_72__amino_catabolic,HSD17B4,Host-Gene,2.2263575735952688
